wav_filename,wav_filesize,transcript
common_voice_tr_18520140.wav,102188,sizce ne zaman yapılmalılar
common_voice_tr_18520142.wav,109868,ayrıca elli istihkamcı da yaralandı
common_voice_tr_18520141.wav,99884,bu yeni bir baskı biçimi midir
common_voice_tr_18520154.wav,115244,onun için bu sürdüreceği bir gelenek
common_voice_tr_18520153.wav,92204,sizi ayakta tutan nedir
common_voice_tr_18520155.wav,111404,proje iki bin yedi başlarında başlayacak
common_voice_tr_18520159.wav,109868,bazıları bu trende karşı çıkıyor
common_voice_tr_18520169.wav,122924,ancak diğer analistler durumdan daha umutlu
common_voice_tr_18520168.wav,99884,küresel kriz kapıda mı
common_voice_tr_18520170.wav,117548,sonucu ancak seçim sonuçları belirleyecek
common_voice_tr_18520172.wav,103724,bu ilginin sonuçları ne oldu
common_voice_tr_18520185.wav,126764,şimdi ise iki bin sekize ertelenmiş durumda
common_voice_tr_18520238.wav,132908,merkezin iki bin sekiz sonuna kadar açılması bekleniyor
common_voice_tr_18520187.wav,203564,bu tür yatırımlar aracılığıyla bütçeye ne oranda bir kaynak girişi sağlanması bekleniyor
common_voice_tr_18520241.wav,109868,hasta yirmi beş yaşındaki bir kadındı
common_voice_tr_18520239.wav,130604,anlaşma olumsuzluklar olmadan gerçekleşmedi
common_voice_tr_18520240.wav,115244,diğerleri ise çeşitli azınlıklara ayrılacak
common_voice_tr_18520248.wav,102188,bu da oldukça cesaret verici
common_voice_tr_18520242.wav,130604,ancak yüz yirmi altı sandalyelik çoğunluğu sağlayamadı
common_voice_tr_18520249.wav,122924,sivil can kaybı sayısı da tartışmalı
common_voice_tr_18520250.wav,102188,kişisel veriler artık daha iyi korunuyor
common_voice_tr_18520254.wav,157484,bu katılım hangi koşullarda olacak ve ne zamana kadar devam edecek
common_voice_tr_18520252.wav,125228,ana yemek ya domuz ya da kuzu rostosu oluyor
common_voice_tr_18520253.wav,126764,mültecilerin çoğu daha sonra infaz edildi
common_voice_tr_18520257.wav,103724,bakan şu ana kadar bir yorum yapmadı
common_voice_tr_18520256.wav,126764,yeni reformlar bazı vatandaşları da şaşırtıyor
common_voice_tr_18520262.wav,115244,teller mart ayı başlarında kaldırılacak
common_voice_tr_19820784.wav,140588,priştineli bir esnaf dükkan açmaya hazırlanıyor
common_voice_tr_18520261.wav,125228,biliç takımının başında kalmayı planlıyor
common_voice_tr_19820785.wav,129836,kıbrıs rum takımı bu yıl turnuvaya katılmayacak
common_voice_tr_19820787.wav,154412,sunulan seksen makaleden yaklaşık yirmi beş tane seçildi
common_voice_tr_19820802.wav,135212,obrija ailesinin babası olayda hayatını kaybetti
common_voice_tr_19820804.wav,99116,bu tavrım hepsini şaşırttı
common_voice_tr_19820807.wav,102188,belgrad makamları ise bunu reddettiler
common_voice_tr_19820806.wav,105260,artık yığılmalar ortadan kalktı
common_voice_tr_19820812.wav,89900,mantıklı uzlaşma nedir
common_voice_tr_19820810.wav,117548,bence bu hiç de azımsanacak bir şey değil
common_voice_tr_19820813.wav,99884,ancak hırvat hükümeti vazgeçmiyor
common_voice_tr_19820814.wav,116012,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_19820825.wav,79148,bu mesele çok fazla uzadı
common_voice_tr_19820826.wav,110636,sergi yirmi bir mart'a kadar devam edecek
common_voice_tr_19820829.wav,89900,ancak bu kağıdın içeriği sorunlu
common_voice_tr_19820831.wav,111404,yüz binlerce insan tasarruflarını kaybetti
common_voice_tr_19820830.wav,125228,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_19820832.wav,112172,kosova'daki yargı reformu bunlarla başlıyor
common_voice_tr_19820836.wav,92204,tarih tekerrür edebilir mi
common_voice_tr_19820835.wav,108332,durumdan sendikalar da hoşnut değiller
common_voice_tr_19820837.wav,87596,bu kentsel alanlar için sorun değil
common_voice_tr_19820839.wav,116012,en değerli çıkartmalar en nadir olanlar
common_voice_tr_19820838.wav,80684,vergi toplamıyorlar
common_voice_tr_19820841.wav,115244,ancak yasanın geçirilmesi engellendi
common_voice_tr_19820844.wav,102188,makedonya'da isim meselesi kızışıyor
common_voice_tr_19820843.wav,103724,lafı ağzımızda gevelemeyeceğiz
common_voice_tr_19820845.wav,116780,esasen ülkede şu anda herşeyin fazlası var
common_voice_tr_19820846.wav,109868,pliva adını ve markasını koruyacak
common_voice_tr_19820853.wav,119084,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_19820854.wav,116012,yunan takımı rusya'yı on üç on yendi
common_voice_tr_19820859.wav,132908,yangında bir itfayecinin yaralandığı bildirildi
common_voice_tr_19820860.wav,76076,bunun değişmesini beklemiyorum
common_voice_tr_19820868.wav,93740,ancak mladiç bulunamadı
common_voice_tr_19820861.wav,116012,bugün pobjeda'nın üretimi oldukça zayıf
common_voice_tr_19820869.wav,132140,sergide otuz beş ülkeden yüz altmış fotoğraf yer alıyor
common_voice_tr_19820870.wav,92204,bence bu son derece yanlış bir kavram
common_voice_tr_19820884.wav,125996,mustafaj dışişleri bakanlığını yürütecek
common_voice_tr_19820885.wav,108332,oylama yedi kasım'da yapılacak
common_voice_tr_19820886.wav,122924,eski liderin cezaya itiraz etme hakkı var
common_voice_tr_19820883.wav,123692,fakat zaman komünistlerden yana değildi
common_voice_tr_19820887.wav,130604,para iki dilim halinde verilecek
common_voice_tr_19820890.wav,108332,belgrad ise iki iddiayı da reddediyordu
common_voice_tr_19820891.wav,92972,seçimler on yedi kasım'da yapıldı
common_voice_tr_19820894.wav,97580,son on yıldır süren savaşı kazandı
common_voice_tr_19820895.wav,113708,ancak balıkçılar bu rakamı gerçekçi bulmuyor
common_voice_tr_19820900.wav,154412,krstiç şu anda kırk altı yıllık hapis cezasını çekmekte
common_voice_tr_19820901.wav,119084,ancak bu sporcular sırbistan adına yarışacaklar
common_voice_tr_19820902.wav,107564,fakat asla sakin olamıyorsunuz
common_voice_tr_19820906.wav,103724,suçlamalar daha sonra düşürüldü
common_voice_tr_19820908.wav,95276,ekonomide istikrar şart
common_voice_tr_19820907.wav,102956,hırvat tarımı ayakta kalabilecek mi
common_voice_tr_19820909.wav,114476,bu yüzden bu ülkeler birlikte sıralanıyor
common_voice_tr_19820912.wav,76844,edi rama da aynı fikirde
common_voice_tr_19820915.wav,103724,carrefour'un ülkede altı mağazası bulunuyor
common_voice_tr_19820910.wav,99116,sonuçta da kurbanların çoğu türkler oldu
common_voice_tr_19820916.wav,120620,partiler suistimal iddialarına işaret ediyor
common_voice_tr_19820918.wav,109868,bu da işçi maaşlarına hiçbir şey bırakmıyor
common_voice_tr_19820920.wav,76844,çiftlikteki bahçe
common_voice_tr_19820922.wav,124460,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_19820923.wav,97580,türkiye için müzakere sürecine geçildi
common_voice_tr_19820924.wav,122924,grupta üçüncü sırada sırbistan yedi
common_voice_tr_19820925.wav,89900,fakat bu durum değişmek üzere
common_voice_tr_19820926.wav,121388,sergi yirmi beş mayıs'a kadar açık kalacak
common_voice_tr_19820927.wav,110636,geliştirme süreci zaten başlamış durumda
common_voice_tr_19820928.wav,89900,yaşlılara kim bakacak
common_voice_tr_19820929.wav,93740,durum bir gecede değişmeyecek
common_voice_tr_19820930.wav,130604,bugün goralılar üç ayrı ülkeye dağılmış durumda
common_voice_tr_19820931.wav,103724,valovoi değişim umut ediyor
common_voice_tr_19820932.wav,114476,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_19820934.wav,92204,ancak bu durum değişti
common_voice_tr_19820933.wav,96812,birisi beyazlar için dediler
common_voice_tr_19820938.wav,75308,belki olurdu
common_voice_tr_19820940.wav,98348,bilgilerin sızmamasını nasıl sağlıyorsunuz
common_voice_tr_19820941.wav,112940,uygulamaya mart iki bin sekizde başlanacak
common_voice_tr_19820943.wav,77612,bu yıl farklı
common_voice_tr_19820944.wav,77612,sivil nüfus kaçtı
common_voice_tr_19820946.wav,97580,bu tavırlar spora da yansıyor
common_voice_tr_19820945.wav,136748,şimdiden en az üç yeni belediye kurulmuş durumda
common_voice_tr_19820948.wav,112940,ancak yunanlılar aynı fikirde değil
common_voice_tr_19820949.wav,104492,sergi on yedi haziran'da sona erecek
common_voice_tr_19820950.wav,96044,bunun olmayacağını da düşünüyorum
common_voice_tr_19820951.wav,119084,arnavutluk pazar sınırlamalarını kaldırdı
common_voice_tr_19820959.wav,118316,bunlar iyi işlemesi gereken ufak çarklar
common_voice_tr_19820960.wav,120620,futbolda neler olacağını ise kestirmek zor
common_voice_tr_19820968.wav,116012,sırbistan kosova meclisini feshetti
common_voice_tr_19820967.wav,126764,teklifler yirmi bir mayıs'ta değerlendirilecek
common_voice_tr_19820970.wav,103724,bunu kanıtlayacak pek fazla delil yok
common_voice_tr_19820973.wav,196652,ve en zorlu seyirci yani çocuklar arasındaki ilgiyi nasıl devam ettirebiliyorsunuz
common_voice_tr_19820972.wav,91436,karar sizi şaşırttı mı
common_voice_tr_19820976.wav,121388,bunu başarmak için de yeterli eğitim gerekiyor
common_voice_tr_19821086.wav,86828,fakat bu tamamen doğru değil
common_voice_tr_19821084.wav,109100,bülbüller güneş ışığında şakıyorlardı
common_voice_tr_19821087.wav,92204,bunları hatırlamak ve unutmamak
common_voice_tr_19821088.wav,74540,kesinlikle harikadır
common_voice_tr_19821089.wav,121388,savaştan sonra komünist hükümet mülke el koydu
common_voice_tr_19821090.wav,190508,peki yıllardır serbest ticareti savunan gelişmiş ekonomileri bu düşüncelere sevkeden ne
common_voice_tr_19821091.wav,109868,bu hiç de haksız bir heveslilik değil
common_voice_tr_19821092.wav,128300,ülkelerin katılımı iki bin yedi başlarında planlanıyor
common_voice_tr_19821093.wav,109100,pişirmeyi bırakın ve diğer malzemeleri ekleyin
common_voice_tr_19821094.wav,142892,komisyon tamamen hukuk uzmanlarından oluşsa daha mı iyi olurdu
common_voice_tr_19821096.wav,91436,fakat bu sadece başlangıç
common_voice_tr_19821097.wav,82988,fakat bu çabalar boşa çıktı
common_voice_tr_19821098.wav,114476,yine de hükümet teknolojiye geçişi savunuyor
common_voice_tr_19821099.wav,90668,proje mart ayında başlatıldı
common_voice_tr_19821100.wav,122924,diğer tüm parti üyeleri kırk ve üstü yaşlarda
common_voice_tr_19821103.wav,99116,borcun geri kalanıysa kosova'nındı
common_voice_tr_19821107.wav,111404,bizim ülkemizdeyse tam tersi şekilde başladı
common_voice_tr_19821105.wav,92204,tek sorun rekabetin giderek artması
common_voice_tr_19821108.wav,111404,sistemi çok partili bir sisteme değiştiriyoruz
common_voice_tr_19821109.wav,86828,anketler sonuç vermiyor
common_voice_tr_19821111.wav,112940,sergiye on üç ülkeden kırk üç sanatçı katılıyor
common_voice_tr_19821112.wav,103724,diğerleri ise çeşitli azınlıklara ayrılacak
common_voice_tr_19821110.wav,101420,liderlik etme zamanınız geldi
common_voice_tr_19821113.wav,122924,yeni lidere eşi ve on sekiz yaşındaki kızı eşlik etti
common_voice_tr_19821116.wav,114476,harcamalar genellikle gelirlerin üzerinde oluyor
common_voice_tr_19821120.wav,112940,dış politika alanında başlıca konu kıbrıs'tı
common_voice_tr_19821121.wav,108332,ancak belgrad makamları isyan halindeler
common_voice_tr_19821119.wav,86828,bu durumu neye bağlıyorsunuz
common_voice_tr_19821123.wav,95276,ancak bu talep geri çevrildi
common_voice_tr_19821124.wav,73772,çok sevdiğimiz mutlu bir gün
common_voice_tr_19821126.wav,116780,bir tavayı yağ veya terayağıyla yağlayın
common_voice_tr_19821125.wav,101420,dokunan desen oldukça zor ve karışık
common_voice_tr_19821127.wav,170540,bu durumun vatandaşlar açısından anlamı nedir ve genel müdürlüğünüze ne gibi faydaları olacak
common_voice_tr_19821129.wav,78380,polis saldırganları arıyor
common_voice_tr_19821128.wav,125228,aynı proje iki bin altı yılında belgrad'da da başlayacak
common_voice_tr_19821132.wav,77612,ayrımcılık hassas bir konu
common_voice_tr_19821133.wav,111404,kampanya on beş eylül'e kadar devam edecek
common_voice_tr_19821134.wav,103724,bir sinema ve televizyon ünlüsü bile oldu
common_voice_tr_19821136.wav,122156,ak projeye bir milyon avro sağlayacak
common_voice_tr_19821138.wav,73004,buna yanıtınız nedir
common_voice_tr_19821137.wav,116780,anlaşmanın değeri bir virgül altı milyar dolar
common_voice_tr_19821139.wav,89900,şu anda bu girişimi değerlendiriyoruz
common_voice_tr_19821144.wav,124460,değişiklik bir nisan itibarıyla yürürlüğe girdi
common_voice_tr_19821142.wav,95276,benim kuşağım kayıp bir kuşak oldu
common_voice_tr_19821146.wav,96812,ancak bu hareketi eleştirenler de var
common_voice_tr_19821149.wav,106796,orada bizi hiç iyi bir şey beklemiyor
common_voice_tr_19821148.wav,103724,sonunda kendisini güvende hissetmeye başlamış
common_voice_tr_19821152.wav,99884,ancak bütün işletmeler zor durumda değil
common_voice_tr_19821154.wav,114476,türk takımı yarı finalde sırbistan'ı yenmişti
common_voice_tr_19821150.wav,97580,toplam nüfus sadece iki milyon
common_voice_tr_19821157.wav,114476,tüm bunlar ilgimizi çekse de uzun kalamazdık
common_voice_tr_19821159.wav,116780,bankadan alınacak yardım üç alanda yoğunlaşacak
common_voice_tr_19821160.wav,110636,türk takımı kırk iki puanla üçüncü oldu
common_voice_tr_19821162.wav,99884,yine de bazı ilerleme kıvılcımları var
common_voice_tr_19821161.wav,111404,hükümet bu hamleyi yapmaya tamamen hazır
common_voice_tr_19821164.wav,89900,kamuoyu denktaş'a karşı
common_voice_tr_19821167.wav,83756,suça polis bakar ordu değil
common_voice_tr_19821168.wav,102188,ohri'de gece hayatı da oldukça canlı
common_voice_tr_19821165.wav,103724,artık güvenlik bütün ülkede sağlanacak
common_voice_tr_19821171.wav,101420,gül'ün bu gelişme üzerine gitmesi bekleniyor
common_voice_tr_19821175.wav,95276,çalışma on iki nisan'da yayınlanacak
common_voice_tr_19821174.wav,116012,ancak bu sürecin yurtiçi ayağı ne kadar rahat geçecek
common_voice_tr_19821178.wav,95276,türk liderlerin on altı
common_voice_tr_19821180.wav,131372,aylık ücretler yüz otuz bir avro civarrında kaldı
common_voice_tr_19821182.wav,112940,bu sırplar arasında oldukça yaygın bir durum
common_voice_tr_19821179.wav,80684,gıda fiyatları yüksek
common_voice_tr_19821184.wav,91436,beşinci sırayı ise kıbrıs aldı
common_voice_tr_19821187.wav,98348,hükümet de bu çağrılara kulak tıkamadı
common_voice_tr_19821186.wav,109868,sırp havayolu şirketini satmak kolay olmayacak
common_voice_tr_19821188.wav,86060,her ikisi de mahkemede ifade verdi
common_voice_tr_19821191.wav,71468,peki bunlar yeterli mi
common_voice_tr_19821192.wav,98348,konsere makedonya'dan binlerce kişi katıldı
common_voice_tr_19821204.wav,122156,eski alan adı yirmi bir nisan'a kadar etkin kalacak
common_voice_tr_19821205.wav,93740,ancak bazı uzmanlar sorular soruyor
common_voice_tr_19821207.wav,149804,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_19821206.wav,90668,projenin ihalesi geçen ay açıldı
common_voice_tr_19821211.wav,108332,kosova'nın balkanlardaki siyaset hedefi nedir
common_voice_tr_19821212.wav,119084,etkinlikte dokuz ülkeden otuz ekip biraraya geldi
common_voice_tr_19821219.wav,92204,bu da fiyatarda düşüşe yol açacak
common_voice_tr_19821220.wav,99884,çok sayıda siyasi de tutuklama olayını kınadı
common_voice_tr_19821218.wav,76844,bu olay ilk değildi
common_voice_tr_19821222.wav,106796,bu beklemediğimiz bir dış müdahaledir
common_voice_tr_19821258.wav,98348,ellerinizin yanmamasına dikkat edin
common_voice_tr_19821259.wav,98348,fakat gıpta etmek için çok daha iyi nedenler var
common_voice_tr_19821260.wav,107564,romanya'da faal durumda sadece otuz sinema var
common_voice_tr_19821261.wav,82220,ancak ülke bunu henüz yapmış değil
common_voice_tr_19821262.wav,115244,kamu istihsalleri de sorun olmaya devam ediyor
common_voice_tr_19821294.wav,93740,şimdiye kadar kaç kızı kurtardınız
common_voice_tr_19821295.wav,109100,bu insanlar da iş bulmakta zorlanıyor
common_voice_tr_19821298.wav,124460,pek çok kişi başkalarının attığı şeyleri istiyor
